AtomicNumber,AtomicSymbol,Element,AtomTup,OrbitalGroup,Protons,Neutrons,GroupNumber,Period,SlotNumber,SlotP,SlotN,SlotOrien,AlphaType,SlotX,SlotY,SlotZ,CanBind,SlotLayout,SL1,SL2,SL3,SL4
803,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
804,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
805,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
806,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,9,0,0,V,4,0,0,0,N,,,,,
807,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,10,0,0,H,1,0,0,0,Y,,,| 15,,
808,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,11,0,0,H,1,0,0,0,Y,,,,,
809,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,12,0,0,H,1,0,0,0,Y,,,,,
810,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,13,0,0,H,1,0,0,0,Y,,,,,
811,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,14,0,0,V,1,0,0,0,Y,,,,,
812,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,15,0,0,V,1,0,0,0,Y,,,,,
813,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,16,0,0,H,1,0,0,0,Y,,,,,
814,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,17,0,0,H,0,0,0,0,N,,,,,
815,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,18,0,0,H,0,0,0,0,N,,,,,
816,43,Tc,technetium,"(' 43 technetium Tc ', 43)",[Kr],43,55,7,5,19,0,0,H,0,0,0,0,N,,,,,
817,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,1,0,0,H,4,0,0,0,N,,,,,
818,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,2,0,0,V,4,0,0,0,N,,,| 14,,
819,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,3,0,0,V,4,0,0,0,N,,,,,
820,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
821,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
822,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
823,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
824,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
825,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,9,0,0,V,4,0,0,0,N,,,,,
826,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,10,0,0,H,1,0,0,0,Y,,,| 15,,
827,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,11,0,0,H,1,0,0,0,Y,,,,,
828,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,12,0,0,H,1,0,0,0,Y,,,,,
829,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,13,0,0,H,1,0,0,0,Y,,,,,
830,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,14,0,0,V,1,0,0,0,Y,,,,,
831,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,15,0,0,V,1,0,0,0,Y,,,,,
832,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,16,0,0,H,1,0,0,0,Y,,,,,
833,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,17,0,0,H,1,0,0,0,Y,,,,,
834,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,18,0,0,H,0,0,0,0,N,,,,,
835,44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",[Kr],44,57,8,5,19,0,0,H,0,0,0,0,N,,,,,
836,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,1,0,0,H,4,0,0,0,N,,,,,
837,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,2,0,0,V,4,0,0,0,N,,,| 14,,
838,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,3,0,0,V,4,0,0,0,N,,,,,
839,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
840,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
841,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
842,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
843,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
844,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,9,0,0,V,4,0,0,0,N,,,,,
845,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,10,0,0,H,1,0,0,0,Y,,,| 15,,
846,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,11,0,0,H,1,0,0,0,Y,,,,,
847,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,12,0,0,H,1,0,0,0,Y,,,,,
848,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,13,0,0,H,1,0,0,0,Y,,,,,
849,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,14,0,0,V,1,0,0,0,Y,,,,,
850,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,15,0,0,V,1,0,0,0,Y,,,,,
851,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,16,0,0,H,1,0,0,0,Y,,,,,
852,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,17,0,0,H,1,0,0,0,Y,,,,,
853,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,18,0,0,H,1,0,0,0,Y,,,,,
854,45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",[Kr],45,58,9,5,19,0,0,H,0,0,0,0,N,,,,,
855,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,1,0,0,H,4,0,0,0,N,,,,,
856,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,2,0,0,V,4,0,0,0,N,,,| 14,,
857,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,3,0,0,V,4,0,0,0,N,,,,,
858,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
859,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
860,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
861,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
862,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
863,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,9,0,0,V,4,0,0,0,N,,,,,
864,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,10,0,0,H,1,0,0,0,Y,,,| 15,,
865,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,11,0,0,H,1,0,0,0,Y,,,,,
866,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,12,0,0,H,1,0,0,0,Y,,,,,
867,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,13,0,0,H,1,0,0,0,Y,,,,,
868,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,14,0,0,V,1,0,0,0,Y,,,,,
869,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,15,0,0,V,1,0,0,0,Y,,,,,
870,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,16,0,0,H,1,0,0,0,Y,,,,,
871,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,17,0,0,H,1,0,0,0,Y,,,,,
872,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,18,0,0,H,1,0,0,0,Y,,,,,
873,46,Pd,palladium,"(' 46 palladium Pd ', 46)",[Kr],46,60,10,5,19,0,0,H,1,0,0,0,Y,,,,,
874,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,1,0,0,H,4,0,0,0,N,,,,,
875,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,2,0,0,V,4,0,0,0,N,,,| 14,,
876,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,3,0,0,V,4,0,0,0,N,,,,,
877,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
878,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
879,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
880,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
881,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
882,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,9,0,0,V,4,0,0,0,N,,,,,
883,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,10,0,0,H,2,0,0,0,N,,,| 15,,
884,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,11,0,0,H,1,0,0,0,Y,,,,,
885,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,12,0,0,H,2,0,0,0,N,,,,,
886,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,13,0,0,H,1,0,0,0,Y,,,,,
887,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,14,0,0,V,2,0,0,0,Y,,,,,
888,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,15,0,0,V,1,0,0,0,Y,,,,,
889,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,16,0,0,H,1,0,0,0,Y,,,,,
890,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,17,0,0,H,1,0,0,0,Y,,,,,
891,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,18,0,0,H,0,0,0,0,N,,,,,
892,47,Ag,silver,"(' 47 silver Ag ', 47)",[Kr],47,61,11,5,19,0,0,H,0,0,0,0,N,,,,,
893,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,1,0,0,H,4,0,0,0,N,,,,,
894,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,2,0,0,V,4,0,0,0,N,,,| 14,,
895,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,3,0,0,V,4,0,0,0,N,,,,,
896,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
897,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
898,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
899,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
900,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
901,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,9,0,0,V,4,0,0,0,N,,,,,
902,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,10,0,0,H,2,0,0,0,N,,,| 15,,
903,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,11,0,0,H,2,0,0,0,N,,,,,
904,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,12,0,0,H,2,0,0,0,N,,,,,
905,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,13,0,0,H,2,0,0,0,N,,,,,
906,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,14,0,0,V,2,0,0,0,Y,,,,,
907,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,15,0,0,V,2,0,0,0,Y,,,,,
908,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,16,0,0,H,0,0,0,0,N,,,,,
909,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,17,0,0,H,0,0,0,0,N,,,,,
910,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,18,0,0,H,0,0,0,0,N,,,,,
911,48,Cd,cadmium,"(' 48 cadmium Cd ', 48)",[Kr],48,64,12,5,19,0,0,H,0,0,0,0,N,,,,,
912,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,1,0,0,H,4,0,0,0,N,,,,,
913,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,2,0,0,V,4,0,0,0,N,,,| 14,,
914,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,3,0,0,V,4,0,0,0,N,,,,,
915,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
916,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
917,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
918,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
919,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
920,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,9,0,0,V,4,0,0,0,N,,,,,
921,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,10,0,0,H,2,0,0,0,N,,,| 15,,
922,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,11,0,0,H,2,0,0,0,N,,,,,
923,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,12,0,0,H,2,0,0,0,N,,,,,
924,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,13,0,0,H,2,0,0,0,N,,,,,
925,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,14,0,0,V,2,0,0,0,Y,,,,,
926,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,15,0,0,V,2,0,0,0,Y,,,,,
927,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,16,0,0,H,1,0,0,0,Y,,,,,
928,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,17,0,0,H,0,0,0,0,N,,,,,
929,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,18,0,0,H,0,0,0,0,N,,,,,
930,49,In,indium,"(' 49 indium In ', 49)",[Kr],49,66,13,5,19,0,0,H,0,0,0,0,N,,,,,
931,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,1,0,0,H,4,0,0,0,N,,,,,
932,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,2,0,0,V,4,0,0,0,N,,,| 14,,
933,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,3,0,0,V,4,0,0,0,N,,,,,
934,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
935,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
936,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
937,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
938,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
939,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,9,0,0,V,4,0,0,0,N,,,,,
940,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,10,0,0,H,2,0,0,0,N,,,| 15,,
941,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,11,0,0,H,2,0,0,0,N,,,,,
942,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,12,0,0,H,2,0,0,0,N,,,,,
943,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,13,0,0,H,2,0,0,0,N,,,,,
944,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,14,0,0,V,1,0,0,0,Y,,,,,
945,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,15,0,0,V,1,0,0,0,Y,,,,,
946,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,16,0,0,H,0,0,0,0,Y,,,,,
947,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,17,0,0,H,0,0,0,0,Y,,,,,
948,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,18,0,0,H,2,0,0,0,N,,,,,
949,50,Sn,tin,"(' 50 tin Sn ', 50)",[Kr],50,69,14,5,19,0,0,H,2,0,0,0,N,,,,,
950,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,1,0,0,H,4,0,0,0,N,,,,,
951,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,2,0,0,V,4,0,0,0,N,,,| 14,,
952,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,3,0,0,V,4,0,0,0,N,,,,,
953,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
954,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
955,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
956,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
957,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
958,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,9,0,0,V,4,0,0,0,N,,,,,
959,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,10,0,0,H,2,0,0,0,N,,,| 15,,
960,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,11,0,0,H,2,0,0,0,N,,,,,
961,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,12,0,0,H,2,0,0,0,N,,,,,
962,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,13,0,0,H,2,0,0,0,N,,,,,
963,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,14,0,0,V,2,0,0,0,Y,,,,,
964,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,15,0,0,V,2,0,0,0,Y,,,,,
965,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,16,0,0,H,1,0,0,0,Y,,,,,
966,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,17,0,0,H,1,0,0,0,Y,,,,,
967,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,18,0,0,H,1,0,0,0,Y,,,,,
968,51,Sb,antimony,"(' 51 antimony Sb ', 51)",[Kr],51,71,15,5,19,0,0,H,0,0,0,0,Y,,,,,
969,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,1,0,0,H,4,0,0,0,N,,,,,
970,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,2,0,0,V,4,0,0,0,N,,,| 14,,
971,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,3,0,0,V,4,0,0,0,N,,,,,
972,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
973,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
974,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
975,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
976,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
977,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,9,0,0,V,4,0,0,0,N,,,,,
978,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,10,0,0,H,2,0,0,0,N,,,| 15,,
979,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,11,0,0,H,2,0,0,0,N,,,,,
980,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,12,0,0,H,2,0,0,0,N,,,,,
981,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,13,0,0,H,2,0,0,0,N,,,,,
982,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,14,0,0,V,2,0,0,0,Y,,,,,
983,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,15,0,0,V,2,0,0,0,Y,,,,,
984,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,16,0,0,H,0,0,0,0,Y,,,,,
985,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,17,0,0,H,0,0,0,0,Y,,,,,
986,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,18,0,0,H,2,0,0,0,N,,,,,
987,52,Te,tellurium,"(' 52 tellurium Te ', 52)",[Kr],52,76,16,5,19,0,0,H,2,0,0,0,N,,,,,
988,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,1,0,0,H,4,0,0,0,N,,,,,
989,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,2,0,0,V,4,0,0,0,N,,,| 14,,
990,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,3,0,0,V,4,0,0,0,N,,,,,
991,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,4,0,0,H,4,0,0,0,N,,,- 4,| 9,â€“13
992,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,5,0,0,H,4,0,0,0,N,,- 18,| 2,- 16,
993,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,6,0,0,V,4,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
994,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,7,0,0,V,4,0,0,0,N,,- 17,| 3,-19,
995,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,8,0,0,V,4,0,0,0,N,- 11,| 8,- 5,,
996,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,9,0,0,V,4,0,0,0,N,,,,,
997,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,10,0,0,H,2,0,0,0,N,,,| 15,,
998,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,11,0,0,H,2,0,0,0,N,,,,,
999,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,12,0,0,H,2,0,0,0,N,,,,,
1000,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,13,0,0,H,2,0,0,0,N,,,,,
1001,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,14,0,0,V,2,0,0,0,Y,,,,,
1002,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,15,0,0,V,2,0,0,0,Y,,,,,
1003,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,16,0,0,H,2,0,0,0,N,,,,,
